"","binned_hours","airtemp","rainfal","humidity","hour","workingHour","workday","date","weekDay"
"2322","2018-04-23 01",27.5166666666667,0,83.6,1,0,0,2018-04-23,"Monday"
"2323","2018-04-23 02",26.825,0,87.35,2,0,0,2018-04-23,"Monday"
"2324","2018-04-23 03",26.6916666666667,0,87.9166666666667,3,0,0,2018-04-23,"Monday"
"2325","2018-04-23 04",26.6083333333333,0,87.5,4,0,0,2018-04-23,"Monday"
"2326","2018-04-23 05",26.675,0,87.1416666666667,5,0,0,2018-04-23,"Monday"
"2327","2018-04-23 06",26.7166666666667,0,87.3416666666667,6,0,0,2018-04-23,"Monday"
"2328","2018-04-23 07",26.8416666666667,0,86.4833333333333,7,0,0,2018-04-23,"Monday"
"2329","2018-04-23 08",28.5916666666667,0,77.5166666666667,8,0,0,2018-04-23,"Monday"
"2330","2018-04-23 09",29.7666666666667,0,69.575,9,0,1,2018-04-23,"Monday"
"2331","2018-04-23 10",30.6333333333333,0,64.275,10,0,1,2018-04-23,"Monday"
"2332","2018-04-23 11",31.5583333333333,0,58.6333333333333,11,0,1,2018-04-23,"Monday"
"2333","2018-04-23 12",30.325,0.816666666666667,67.7083333333333,12,0,1,2018-04-23,"Monday"
"2334","2018-04-23 13",24.4083333333333,4.55,97.2416666666667,13,0,1,2018-04-23,"Monday"
"2335","2018-04-23 14",24.4583333333333,0.116666666666667,98.4833333333333,14,0,1,2018-04-23,"Monday"
"2336","2018-04-23 15",24.825,0,89.3583333333333,15,0,1,2018-04-23,"Monday"
"2337","2018-04-23 16",25.575,0,86.1416666666667,16,0,1,2018-04-23,"Monday"
"2338","2018-04-23 17",26.7833333333333,0,79.4333333333333,17,0,1,2018-04-23,"Monday"
"2339","2018-04-23 18",26.725,0,77.2,18,0,0,2018-04-23,"Monday"
"2340","2018-04-23 19",26.6083333333333,0,80.7,19,0,0,2018-04-23,"Monday"
"2341","2018-04-23 21",26.5,0,82.3272727272727,21,0,0,2018-04-23,"Monday"
"2342","2018-04-23 22",26.2916666666667,0,83.4333333333333,22,0,0,2018-04-23,"Monday"
"2343","2018-04-23 23",26.0166666666667,0,83.825,23,0,0,2018-04-23,"Monday"
"2344","2018-04-24 00",25.5545454545455,0,88.2454545454545,0,0,0,2018-04-24,"Tuesday"
"2345","2018-04-24 01",25.6,0,84.425,1,0,0,2018-04-24,"Tuesday"
"2346","2018-04-24 02",25.3,0,85.125,2,0,0,2018-04-24,"Tuesday"
"2347","2018-04-24 03",25.2833333333333,0,86.4166666666667,3,0,0,2018-04-24,"Tuesday"
"2348","2018-04-24 04",25.7833333333333,0,85.5583333333333,4,0,0,2018-04-24,"Tuesday"
"2349","2018-04-24 05",25.8,0,86.525,5,0,0,2018-04-24,"Tuesday"
"2350","2018-04-24 06",25.875,0,88.125,6,0,0,2018-04-24,"Tuesday"
"2351","2018-04-24 07",26.1083333333333,0,90.0333333333333,7,0,0,2018-04-24,"Tuesday"
"2352","2018-04-24 08",26.25,0.0166666666666667,88.65,8,0,0,2018-04-24,"Tuesday"
"2353","2018-04-24 09",25.3833333333333,0.333333333333333,88.0416666666667,9,0,1,2018-04-24,"Tuesday"
"2354","2018-04-24 10",26.8083333333333,0.0166666666666667,84.5166666666667,10,0,1,2018-04-24,"Tuesday"
"2355","2018-04-24 11",27.3666666666667,0,85.925,11,0,1,2018-04-24,"Tuesday"
"2356","2018-04-24 12",28.925,0,77.8083333333333,12,0,1,2018-04-24,"Tuesday"
"2357","2018-04-24 13",29.9666666666667,0,70.825,13,0,1,2018-04-24,"Tuesday"
"2358","2018-04-24 14",30.0583333333333,0,68.8666666666667,14,0,1,2018-04-24,"Tuesday"
"2359","2018-04-24 15",30.2916666666667,0,67.5083333333333,15,0,1,2018-04-24,"Tuesday"
"2360","2018-04-24 16",30.6916666666667,0,60.7,16,0,1,2018-04-24,"Tuesday"
"2361","2018-04-24 17",30.3666666666667,0,58.6333333333333,17,0,1,2018-04-24,"Tuesday"
"2362","2018-04-24 18",29.6583333333333,0,63.5,18,0,0,2018-04-24,"Tuesday"
"2363","2018-04-24 19",29.2166666666667,0,63.6,19,0,0,2018-04-24,"Tuesday"
"2364","2018-04-24 20",28.8833333333333,0,65.1083333333333,20,0,0,2018-04-24,"Tuesday"
"2365","2018-04-24 21",28.5833333333333,0,69.1333333333333,21,0,0,2018-04-24,"Tuesday"
"2366","2018-04-24 22",28.3416666666667,0,72.1583333333333,22,0,0,2018-04-24,"Tuesday"
"2367","2018-04-24 23",28.0666666666667,0,74.3833333333333,23,0,0,2018-04-24,"Tuesday"
"2368","2018-04-25 00",27.7818181818182,0,78.1818181818182,0,0,0,2018-04-25,"Wednesday"
"2369","2018-04-25 01",27.7166666666667,0,79.6416666666667,1,0,0,2018-04-25,"Wednesday"
"2370","2018-04-25 02",27.3666666666667,0,81.8,2,0,0,2018-04-25,"Wednesday"
"2371","2018-04-25 03",27.2333333333333,0,83.0333333333333,3,0,0,2018-04-25,"Wednesday"
"2372","2018-04-25 04",26.9083333333333,0,84.7416666666667,4,0,0,2018-04-25,"Wednesday"
"2373","2018-04-25 05",26.9083333333333,0,85.625,5,0,0,2018-04-25,"Wednesday"
"2374","2018-04-25 06",26.6166666666667,0,88.0166666666667,6,0,0,2018-04-25,"Wednesday"
"2375","2018-04-25 07",26.725,0,86.2666666666667,7,0,0,2018-04-25,"Wednesday"
"2376","2018-04-25 08",28.5083333333333,0,78.4166666666667,8,0,0,2018-04-25,"Wednesday"
"2377","2018-04-25 09",29.05,0,75.8166666666667,9,0,1,2018-04-25,"Wednesday"
"2378","2018-04-25 10",29.55,0,68.025,10,0,1,2018-04-25,"Wednesday"
"2379","2018-04-25 11",30.5583333333333,0,62.6416666666667,11,0,1,2018-04-25,"Wednesday"
