binned_hours,airtemp,rainfall,humidity,date,weekDay,mean_hourlyL1,mean_hourlySE18,mean_hourlySE20,mean_hourlySE24,mean_hourlySE26,mean_hourlySE28,mean_hourlySE29,TotalL1,L1available,TotalSE18,SE18available,TotalSE20,SE20available,TotalSE24,SE24available,TotalSE26,SE26available,TotalSE28,SE28available,TotalSE29,SE29available,weekNum,hour,workingHour,workDay,PH,weeklyTemp,weeklyHumid,weeklyrainfall
2018-12-12 00,25.99090909,0,94.34545455,12/12/2018,Wednesday,109.2727273,0,512.6363636,146.2727273,109.5454545,149.3636364,150.1818182,178,68.72727273,279,279,548,35.36363636,167,20.72727273,214,104.4545455,186,36.63636364,333,182.8181818,50,0,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 01,25.99166667,0,94.09166667,12/12/2018,Wednesday,104.9166667,0,519.5,145.1666667,103.3333333,149.75,143.25,178,73.08333333,279,279,548,28.5,167,21.83333333,214,110.6666667,186,36.25,333,189.75,50,1,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 02,25.96666667,0,94.86666667,12/12/2018,Wednesday,103.9166667,0,522.8333333,150.5,98.58333333,146.8333333,140.75,178,74.08333333,279,279,548,25.16666667,167,16.5,214,115.4166667,186,39.16666667,333,192.25,50,2,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 03,25.925,0,94.78333333,12/12/2018,Wednesday,102.9166667,0,523,152.8333333,98.08333333,145.3333333,140.5833333,178,75.08333333,279,279,548,25,167,14.16666667,214,115.9166667,186,40.66666667,333,192.4166667,50,3,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 04,26,0,94.05,12/12/2018,Wednesday,102.75,0,528,158.4166667,94.58333333,182.1666667,139.5,178,75.25,279,279,548,20,167,8.583333333,214,119.4166667,186,3.833333333,333,193.5,50,4,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 05,25.975,0,93.89166667,12/12/2018,Wednesday,104.3333333,0,526.8333333,156.5833333,94.33333333,185.4166667,140.0833333,178,73.66666667,279,279,548,21.16666667,167,10.41666667,214,119.6666667,186,0.583333333,333,192.9166667,50,5,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 06,25.875,0,94.74166667,12/12/2018,Wednesday,111.0833333,0,524.3333333,149.5,97,185.8333333,142.1666667,178,66.91666667,279,279,548,23.66666667,167,17.5,214,117,186,0.166666667,333,190.8333333,50,6,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 07,25.975,0,94.75,12/12/2018,Wednesday,131.4166667,0,517.9166667,123.6666667,116.5,185.75,148.1666667,178,46.58333333,279,279,548,30.08333333,167,43.33333333,214,97.5,186,0.25,333,184.8333333,50,7,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 08,26.50833333,0,92.175,12/12/2018,Wednesday,169.3333333,10.5,486.4166667,93.83333333,142.75,185.75,166.5833333,178,8.666666667,279,268.5,548,61.58333333,167,73.16666667,214,71.25,186,0.25,333,166.4166667,50,8,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 09,27.54166667,0,87.075,12/12/2018,Wednesday,176.8333333,47,451.4166667,71.58333333,163.5833333,185.5,179.75,178,1.166666667,279,232,548,96.58333333,167,95.41666667,214,50.41666667,186,0.5,333,153.25,50,9,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 10,28.95833333,0,79.89166667,12/12/2018,Wednesday,172.25,55.16666667,409,48.75,160.1666667,185.3333333,189.8333333,178,5.75,279,223.8333333,548,139,167,118.25,214,53.83333333,186,0.666666667,333,143.1666667,50,10,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 11,30.19166667,0,70.9,12/12/2018,Wednesday,163.25,49.75,343.4166667,17,163.4166667,185.1666667,182.1666667,178,14.75,279,229.25,548,204.5833333,167,150,214,50.58333333,186,0.833333333,333,150.8333333,50,11,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 12,30.4,0,69.41666667,12/12/2018,Wednesday,163.5833333,34.33333333,254.0833333,0.083333333,157.0833333,185.1666667,187,178,14.41666667,279,244.6666667,548,293.9166667,167,166.9166667,214,56.91666667,186,0.833333333,333,146,50,12,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 13,30.25,0,69.20833333,12/12/2018,Wednesday,158.5,28.83333333,222,2.583333333,155.1666667,185.75,198.5833333,178,19.5,279,250.1666667,548,326,167,164.4166667,214,58.83333333,186,0.25,333,134.4166667,50,13,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 14,28.825,0,78.56666667,12/12/2018,Wednesday,156.5,38.16666667,256.1666667,26.58333333,159.5,185.1666667,196.3333333,178,21.5,279,240.8333333,548,291.8333333,167,140.4166667,214,54.5,186,0.833333333,333,136.6666667,50,14,0,1,0,27.25110329,85.81650199,0.017361111
2018-12-12 15,26.60833333,0,88.975,12/12/2018,Wednesday,152.6666667,38.91666667,264.4166667,46.83333333,162.25,184.5,191.9166667,178,25.33333333,279,240.0833333,548,283.5833333,167,120.1666667,214,51.75,186,1.5,333,141.0833333,50,15,0,1,0,27.25110329,85.81650199,0.017361111
2018-12-12 16,27.01666667,0,88.56666667,12/12/2018,Wednesday,154.9166667,33.41666667,282.4166667,15.75,154.75,178.5833333,190.1666667,178,23.08333333,279,245.5833333,548,265.5833333,167,151.25,214,59.25,186,7.416666667,333,142.8333333,50,16,0,1,0,27.25110329,85.81650199,0.017361111
2018-12-12 17,27.7,0,83.74166667,12/12/2018,Wednesday,154.5,30.41666667,302.5833333,1.833333333,146.8333333,175.1666667,195.5833333,178,23.5,279,248.5833333,548,245.4166667,167,165.1666667,214,67.16666667,186,10.83333333,333,137.4166667,50,17,0,1,0,27.25110329,85.81650199,0.017361111
2018-12-12 18,28,0,79.41666667,12/12/2018,Wednesday,135.75,2.083333333,270.6666667,0,123.9166667,166.9166667,190,178,42.25,279,276.9166667,548,277.3333333,167,167,214,90.08333333,186,19.08333333,333,143,50,18,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 19,27.78333333,0,82.76666667,12/12/2018,Wednesday,125.1666667,0,190.0833333,0,103.4166667,159.5833333,181.75,178,52.83333333,279,279,548,357.9166667,167,167,214,110.5833333,186,26.41666667,333,151.25,50,19,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 20,27.66666667,0,83.15833333,12/12/2018,Wednesday,113.9166667,0,175.6666667,0,109.5833333,156.4166667,176.0833333,178,64.08333333,279,279,548,372.3333333,167,167,214,104.4166667,186,29.58333333,333,156.9166667,50,20,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 21,27.35833333,0,85.80833333,12/12/2018,Wednesday,117.3333333,0,294.8333333,15.33333333,117.6666667,152.5,175.3333333,178,60.66666667,279,279,548,253.1666667,167,151.6666667,214,96.33333333,186,33.5,333,157.6666667,50,21,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 22,27.2,0,87.38333333,12/12/2018,Wednesday,109.9166667,0,467.4166667,88.66666667,115.0833333,150.75,164.9166667,178,68.08333333,279,279,548,80.58333333,167,78.33333333,214,98.91666667,186,35.25,333,168.0833333,50,22,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-12 23,27.15833333,0,88.1,12/12/2018,Wednesday,109.9166667,0,509.9166667,126.1666667,111.0833333,150.4166667,152.6666667,178,68.08333333,279,279,548,38.08333333,167,40.83333333,214,102.9166667,186,35.58333333,333,180.3333333,50,23,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 00,26.96363636,0,88.72727273,13/12/2018,Thursday,107.5454545,0,520.0909091,135.9090909,109.3636364,148.9090909,151.4545455,178,70.45454545,279,279,548,27.90909091,167,31.09090909,214,104.6363636,186,37.09090909,333,181.5454545,50,0,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 01,26.60833333,0,91.475,13/12/2018,Thursday,105.75,0,521.5833333,146.3333333,105.5833333,147.1666667,147.4166667,178,72.25,279,279,548,26.41666667,167,20.66666667,214,108.4166667,186,38.83333333,333,185.5833333,50,1,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 02,26.475,0,92.31666667,13/12/2018,Thursday,102.25,0,524.5833333,155,100.1666667,145.3333333,147.1666667,178,75.75,279,279,548,23.41666667,167,12,214,113.8333333,186,40.66666667,333,185.8333333,50,2,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 03,26.24166667,0,93.11666667,13/12/2018,Thursday,101.4166667,0,524,156.1666667,97.41666667,143.6666667,144.1666667,178,76.58333333,279,279,548,24,167,10.83333333,214,116.5833333,186,42.33333333,333,188.8333333,50,3,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 04,26.16666667,0,93.38333333,13/12/2018,Thursday,101.9166667,0,530.75,155.6666667,98.41666667,182.3333333,144.5,178,76.08333333,279,279,548,17.25,167,11.33333333,214,115.5833333,186,3.666666667,333,188.5,50,4,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 05,26.09166667,0,93.85,13/12/2018,Thursday,102.4166667,0,528.9166667,151.5833333,97,185.9166667,144.9166667,178,75.58333333,279,279,548,19.08333333,167,15.41666667,214,117,186,0.083333333,333,188.0833333,50,5,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 06,25.86666667,0,95.54166667,13/12/2018,Thursday,107.25,0,527.0833333,142.6666667,100.75,185.9166667,144.4166667,178,70.75,279,279,548,20.91666667,167,24.33333333,214,113.25,186,0.083333333,333,188.5833333,50,6,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 07,26,0,95.85833333,13/12/2018,Thursday,131.6666667,0,520,123.75,121.9166667,185.8333333,154.8333333,178,46.33333333,279,279,548,28,167,43.25,214,92.08333333,186,0.166666667,333,178.1666667,50,7,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 08,26.81666667,0,92.08333333,13/12/2018,Thursday,164.5,9.75,490.9166667,98,147.3333333,185.5833333,176.9166667,178,13.5,279,269.25,548,57.08333333,167,69,214,66.66666667,186,0.416666667,333,156.0833333,50,8,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 09,27.58333333,0,87.25,13/12/2018,Thursday,176.5,34,462.75,64.5,164.4166667,185.6666667,187.1666667,178,1.5,279,245,548,85.25,167,102.5,214,49.58333333,186,0.333333333,333,145.8333333,50,9,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 10,27.68333333,0,84.9,13/12/2018,Thursday,175.4166667,36.83333333,414.25,40.66666667,170.0833333,185.6666667,194.1666667,178,2.583333333,279,242.1666667,548,133.75,167,126.3333333,214,43.91666667,186,0.333333333,333,138.8333333,50,10,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 11,28.075,0,81.375,13/12/2018,Thursday,173.5,38.75,360.3333333,12.16666667,171.5833333,183.6666667,198.5833333,178,4.5,279,240.25,548,187.6666667,167,154.8333333,214,42.41666667,186,2.333333333,333,134.4166667,50,11,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 12,28.14166667,0,80.38333333,13/12/2018,Thursday,169.9166667,27.66666667,256.5833333,0,158.8333333,184.6666667,188.9166667,178,8.083333333,279,251.3333333,548,291.4166667,167,167,214,55.16666667,186,1.333333333,333,144.0833333,50,12,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 13,28.25833333,0,81.23333333,13/12/2018,Thursday,164.25,14.5,188.25,0,156.75,181.3333333,184.25,178,13.75,279,264.5,548,359.75,167,167,214,57.25,186,4.666666667,333,148.75,50,13,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 14,27.73333333,0,85.075,13/12/2018,Thursday,165.0833333,29.08333333,234.9166667,0,159.8333333,182.25,191.9166667,178,12.91666667,279,249.9166667,548,313.0833333,167,167,214,54.16666667,186,3.75,333,141.0833333,50,14,0,1,0,27.25110329,85.81650199,0.017361111
2018-12-13 15,26.9,0,87.225,13/12/2018,Thursday,172.9166667,27.08333333,269.0833333,3.166666667,165.5,185.5833333,188.5833333,178,5.083333333,279,251.9166667,548,278.9166667,167,163.8333333,214,48.5,186,0.416666667,333,144.4166667,50,15,0,1,0,27.25110329,85.81650199,0.017361111
2018-12-13 16,27.24166667,0,84.41666667,13/12/2018,Thursday,170.75,15.5,289.8333333,0.666666667,158.75,184.9166667,197.1666667,178,7.25,279,263.5,548,258.1666667,167,166.3333333,214,55.25,186,1.083333333,333,135.8333333,50,16,0,1,0,27.25110329,85.81650199,0.017361111
2018-12-13 17,27.20833333,0,84.325,13/12/2018,Thursday,163.9166667,2.5,311.1666667,0,147.5,181.8333333,195.0833333,178,14.08333333,279,276.5,548,236.8333333,167,167,214,66.5,186,4.166666667,333,137.9166667,50,17,0,1,0,27.25110329,85.81650199,0.017361111
2018-12-13 18,26.84166667,0,88.35,13/12/2018,Thursday,143.1666667,0,268.0833333,0,131.3333333,171.25,190.1666667,178,34.83333333,279,279,548,279.9166667,167,167,214,82.66666667,186,14.75,333,142.8333333,50,18,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 19,26.85,0,88.73333333,13/12/2018,Thursday,132.5833333,0,193.25,0,122.9166667,170.0833333,181.0833333,178,45.41666667,279,279,548,354.75,167,167,214,91.08333333,186,15.91666667,333,151.9166667,50,19,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 20,27,0,87.05833333,13/12/2018,Thursday,127.5833333,0,187.75,0,116.9166667,169.0833333,163.9166667,178,50.41666667,279,279,548,360.25,167,167,214,97.08333333,186,16.91666667,333,169.0833333,50,20,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 21,26.825,0,86.65833333,13/12/2018,Thursday,125.75,0,309.0833333,16.5,115.8333333,160.1666667,160.0833333,178,52.25,279,279,548,238.9166667,167,150.5,214,98.16666667,186,25.83333333,333,172.9166667,50,21,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 22,26.65,0,86.68333333,13/12/2018,Thursday,120.5,0,458.1666667,96.16666667,107.3333333,157.9166667,159.5,178,57.5,279,279,548,89.83333333,167,70.83333333,214,106.6666667,186,28.08333333,333,173.5,50,22,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-13 23,26.53333333,0,87.90833333,13/12/2018,Thursday,112.1666667,0,498.5833333,124.3333333,103.5,153,158.75,178,65.83333333,279,279,548,49.41666667,167,42.66666667,214,110.5,186,33,333,174.25,50,23,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 00,26.45454545,0,87.72727273,14/12/2018,Friday,106,0,514.7272727,131.0909091,107,151.5454545,154.5454545,178,72,279,279,548,33.27272727,167,35.90909091,214,107,186,34.45454545,333,178.4545455,50,0,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 01,26.225,0,89.55,14/12/2018,Friday,102.8333333,0,519.25,136.3333333,101.0833333,151.9166667,148.4166667,178,75.16666667,279,279,548,28.75,167,30.66666667,214,112.9166667,186,34.08333333,333,184.5833333,50,1,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 02,26.05833333,0,91.025,14/12/2018,Friday,103.5833333,0,524.5,141.1666667,99.58333333,150.4166667,145.1666667,178,74.41666667,279,279,548,23.5,167,25.83333333,214,114.4166667,186,35.58333333,333,187.8333333,50,2,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 03,25.84166667,0,92.39166667,14/12/2018,Friday,103.9166667,0,528.9166667,142.9166667,98.25,148.5,144.5,178,74.08333333,279,279,548,19.08333333,167,24.08333333,214,115.75,186,37.5,333,188.5,50,3,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 04,25.73636364,0,93.5,14/12/2018,Friday,103,0,531.0833333,146.25,97.91666667,182.3333333,146.4166667,178,75,279,279,548,16.91666667,167,20.75,214,116.0833333,186,3.666666667,333,186.5833333,50,4,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 05,25.55833333,0,95.23333333,14/12/2018,Friday,103.5833333,0,528.1666667,144.5,98.16666667,185.0833333,145,178,74.41666667,279,279,548,19.83333333,167,22.5,214,115.8333333,186,0.916666667,333,188,50,5,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 06,25.56666667,0,95.84,14/12/2018,Friday,109.8333333,0,525.6666667,134.5,101.5833333,185.5833333,145.75,178,68.16666667,279,279,548,22.33333333,167,32.5,214,112.4166667,186,0.416666667,333,187.25,50,6,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 07,25.7,0,95.44166667,14/12/2018,Friday,136.5,0,512.75,119.5,125.3333333,185.8333333,161.5,178,41.5,279,279,548,35.25,167,47.5,214,88.66666667,186,0.166666667,333,171.5,50,7,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 08,26.44166667,0,91.65833333,14/12/2018,Friday,168.75,4.916666667,493.3333333,90.58333333,149.6666667,185.25,193,178,9.25,279,274.0833333,548,54.66666667,167,76.41666667,214,64.33333333,186,0.75,333,140,50,8,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 09,27.00833333,0,84.725,14/12/2018,Friday,176.5,32.33333333,457.25,56.08333333,162.5833333,185.8333333,196.5,178,1.5,279,246.6666667,548,90.75,167,110.9166667,214,51.41666667,186,0.166666667,333,136.5,50,9,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 10,28.16666667,0,77.45,14/12/2018,Friday,173.0833333,40.33333333,417.25,49.25,164.25,185.25,196.1666667,178,4.916666667,279,238.6666667,548,130.75,167,117.75,214,49.75,186,0.75,333,136.8333333,50,10,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 11,28.78333333,0,72.075,14/12/2018,Friday,168.3333333,35.58333333,344.6666667,6.166666667,167.5,185.6666667,207.25,178,9.666666667,279,243.4166667,548,203.3333333,167,160.8333333,214,46.5,186,0.333333333,333,125.75,50,11,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 12,28.86666667,0,72.23333333,14/12/2018,Friday,165.5833333,19.66666667,218.3333333,0,160.3333333,182.3333333,204.0833333,178,12.41666667,279,259.3333333,548,329.6666667,167,167,214,53.66666667,186,3.666666667,333,128.9166667,50,12,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 13,28.6,0,74.86666667,14/12/2018,Friday,160.5833333,17.5,188.6666667,0,165.1666667,179.25,205.25,178,17.41666667,279,261.5,548,359.3333333,167,167,214,48.83333333,186,6.75,333,127.75,50,13,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 14,28.825,0,74.16666667,14/12/2018,Friday,163.3333333,22,236.0833333,0,168.3333333,181.1666667,204.25,178,14.66666667,279,257,548,311.9166667,167,167,214,45.66666667,186,4.833333333,333,128.75,50,14,0,1,0,27.25110329,85.81650199,0.017361111
2018-12-14 15,28.84166667,0,72.18333333,14/12/2018,Friday,169.4166667,20.08333333,262,0.166666667,166.25,182.3333333,204,178,8.583333333,279,258.9166667,548,286,167,166.8333333,214,47.75,186,3.666666667,333,129,50,15,0,1,0,27.25110329,85.81650199,0.017361111
2018-12-14 16,28.59166667,0,73.44166667,14/12/2018,Friday,167.25,31.08333333,286.1666667,1.666666667,160.1666667,182.5,200.3333333,178,10.75,279,247.9166667,548,261.8333333,167,165.3333333,214,53.83333333,186,3.5,333,132.6666667,50,16,0,1,0,27.25110329,85.81650199,0.017361111
2018-12-14 17,27.9,0,77.44166667,14/12/2018,Friday,163.6666667,10,304.8333333,0,150.8333333,178.75,201.3333333,178,14.33333333,279,269,548,243.1666667,167,167,214,63.16666667,186,7.25,333,131.6666667,50,17,0,1,0,27.25110329,85.81650199,0.017361111
2018-12-14 18,27.63333333,0,79.68333333,14/12/2018,Friday,149.4166667,1.416666667,252.4166667,0,128.5833333,176,200.0833333,178,28.58333333,279,277.5833333,548,295.5833333,167,167,214,85.41666667,186,10,333,132.9166667,50,18,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 19,27.28333333,0,83.25833333,14/12/2018,Friday,141.1666667,0,154.9166667,0,120.25,175.5,191.5833333,178,36.83333333,279,279,548,393.0833333,167,167,214,93.75,186,10.5,333,141.4166667,50,19,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 20,27.07777778,0,84.18888889,14/12/2018,Friday,129.5833333,0,155.6666667,0,117.6666667,177.1666667,192.25,178,48.41666667,279,279,548,392.3333333,167,167,214,96.33333333,186,8.833333333,333,140.75,50,20,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 21,26.99166667,0,84.46666667,14/12/2018,Friday,130.9166667,0,284.9166667,12.25,113.5833333,174.6666667,193.5833333,178,47.08333333,279,279,548,263.0833333,167,154.75,214,100.4166667,186,11.33333333,333,139.4166667,50,21,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 22,26.925,0,85.49166667,14/12/2018,Friday,123,0,427.0833333,62.66666667,111.75,166.75,183.4166667,178,55,279,279,548,120.9166667,167,104.3333333,214,102.25,186,19.25,333,149.5833333,50,22,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-14 23,27.24166667,0,83.35833333,14/12/2018,Friday,113.5833333,0,474.3333333,96.5,115.3333333,159.25,181,178,64.41666667,279,279,548,73.66666667,167,70.5,214,98.66666667,186,26.75,333,152,50,23,0,0,0,27.25110329,85.81650199,0.017361111
2018-12-15 00,27.16363636,0,83.58181818,15/12/2018,Saturday,111.2727273,0,487.5454545,108.9090909,114.2727273,154.5454545,179,178,66.72727273,279,279,548,60.45454545,167,58.09090909,214,99.72727273,186,31.45454545,333,154,50,0,1,0,0,27.25110329,85.81650199,0.017361111
2018-12-15 01,26.93333333,0,85.71666667,15/12/2018,Saturday,107.8333333,0,503,121.3333333,106.0833333,151.25,167.9166667,178,70.16666667,279,279,548,45,167,45.66666667,214,107.9166667,186,34.75,333,165.0833333,50,1,1,0,0,27.25110329,85.81650199,0.017361111
2018-12-15 02,26.33333333,0,88.25,15/12/2018,Saturday,104.8333333,0,519.1666667,132.1666667,104.3333333,150.6666667,160.1666667,178,73.16666667,279,279,548,28.83333333,167,34.83333333,214,109.6666667,186,35.33333333,333,172.8333333,50,2,1,0,0,27.25110329,85.81650199,0.017361111
2018-12-15 03,26.3,0,88.125,15/12/2018,Saturday,106.25,0,525.9166667,138.1666667,101,150,157.8333333,178,71.75,279,279,548,22.08333333,167,28.83333333,214,113,186,36,333,175.1666667,50,3,1,0,0,27.25110329,85.81650199,0.017361111
2018-12-15 04,26.125,0,88.925,15/12/2018,Saturday,106.25,0,531.6666667,152.25,97.91666667,180.4166667,156.8333333,178,71.75,279,279,548,16.33333333,167,14.75,214,116.0833333,186,5.583333333,333,176.1666667,50,4,1,0,0,27.25110329,85.81650199,0.017361111
2018-12-15 05,26.11666667,0,89.24166667,15/12/2018,Saturday,108.25,0,528.1666667,149.5,96.83333333,180.1666667,155.5833333,178,69.75,279,279,548,19.83333333,167,17.5,214,117.1666667,186,5.833333333,333,177.4166667,50,5,1,0,0,27.25110329,85.81650199,0.017361111
